time,DRB.UEThpDl
2024-05-24T07:18:07.928363Z,8384.0
2024-05-24T07:18:10.109848Z,7859.0
2024-05-24T07:18:12.559671Z,3144.0
2024-05-24T07:18:15.017756Z,6288.0
2024-05-24T07:18:17.246758Z,5240.0
2024-05-24T07:18:19.472510Z,6812.0
2024-05-24T07:18:21.857059Z,6812.0
2024-05-24T07:18:24.253082Z,8384.0
2024-05-24T07:18:26.421461Z,5764.0
2024-05-24T07:18:28.609090Z,4192.0
2024-05-24T07:18:30.628294Z,0.0
2024-05-24T07:18:32.760526Z,3668.0
2024-05-24T07:18:34.805858Z,1048.0
2024-05-24T07:18:36.903106Z,2096.0
2024-05-24T07:18:39.098721Z,3668.0
2024-05-24T07:18:41.443469Z,4192.0
2024-05-24T07:18:43.409237Z,4716.0
2024-05-24T07:18:45.457328Z,0.0
2024-05-24T07:18:47.869869Z,3144.0
2024-05-24T07:18:50.251592Z,5240.0
2024-05-24T07:18:52.610773Z,5240.0
2024-05-24T07:18:54.879472Z,4716.0
2024-05-24T07:18:57.034849Z,5240.0
2024-05-24T07:18:59.449076Z,7859.0
2024-05-24T07:19:01.653824Z,8384.0
2024-05-24T07:19:03.739329Z,7336.0
2024-05-24T07:19:05.861296Z,8384.0
2024-05-24T07:19:08.031118Z,7336.0
2024-05-24T07:19:10.224207Z,7336.0
2024-05-24T07:19:12.319050Z,7336.0
2024-05-24T07:19:14.378478Z,5240.0
2024-05-24T07:19:16.510739Z,5240.0
2024-05-24T07:19:18.592066Z,7859.0
2024-05-24T07:19:20.791715Z,6288.0
2024-05-24T07:19:22.871861Z,4192.0
2024-05-24T07:19:24.887238Z,524.0
2024-05-24T07:19:27.473469Z,0.0
2024-05-24T07:19:29.986771Z,0.0
2024-05-24T07:19:32.192860Z,0.0
2024-05-24T07:19:34.776663Z,0.0
2024-05-24T07:19:36.980932Z,0.0
2024-05-24T07:19:39.185118Z,0.0
2024-05-24T07:19:41.742908Z,0.0
2024-05-24T07:19:41.772862Z,0.0
2024-05-24T07:19:44.369490Z,0.0
2024-05-24T07:19:46.778869Z,0.0
2024-05-24T07:19:49.127482Z,0.0
2024-05-24T07:19:51.380069Z,0.0
2024-05-24T07:19:54.175040Z,0.0
2024-05-24T07:19:56.605103Z,0.0
2024-05-24T07:19:58.963729Z,10480.0
2024-05-24T07:20:01.625213Z,4716.0
2024-05-24T07:20:03.952237Z,6812.0
2024-05-24T07:20:06.226207Z,6812.0
2024-05-24T07:20:08.905902Z,16768.0
2024-05-24T07:20:11.429801Z,26724.0
2024-05-24T07:20:14.385152Z,11004.0
2024-05-24T07:20:16.584078Z,18864.0
2024-05-24T07:20:18.667730Z,26200.0
2024-05-24T07:20:21.371390Z,22532.0
2024-05-24T07:20:24.023900Z,15196.0
2024-05-24T07:20:26.185841Z,37728.0
2024-05-24T07:20:29.020762Z,18340.0
2024-05-24T07:20:31.616182Z,0.0
2024-05-24T07:20:33.822490Z,0.0
2024-05-24T07:20:36.194691Z,0.0
2024-05-24T07:20:38.707405Z,0.0
2024-05-24T07:20:40.993376Z,0.0
2024-05-24T07:20:43.494417Z,0.0
2024-05-24T07:20:46.041194Z,0.0
2024-05-24T07:20:48.537110Z,0.0
2024-05-24T07:20:50.772704Z,0.0
2024-05-24T07:20:53.027660Z,11099.0
2024-05-24T07:20:55.109797Z,22532.0
2024-05-24T07:20:57.406244Z,26724.0
2024-05-24T07:20:59.550742Z,18340.0
2024-05-24T07:21:01.576924Z,0.0
2024-05-24T07:21:03.699277Z,18864.0
2024-05-24T07:21:05.851853Z,18864.0
2024-05-24T07:21:08.519121Z,8908.0
2024-05-24T07:21:11.419076Z,7859.0
2024-05-24T07:21:13.474655Z,14672.0
2024-05-24T07:21:15.583870Z,15196.0
2024-05-24T07:21:17.567998Z,15196.0
2024-05-24T07:21:19.662445Z,15196.0
2024-05-24T07:21:21.785911Z,14672.0
2024-05-24T07:21:23.890490Z,15196.0
2024-05-24T07:21:26.468317Z,15196.0
2024-05-24T07:21:28.686233Z,253.0
2024-05-24T07:21:30.906434Z,4716.0
2024-05-24T07:21:33.041225Z,524.0
2024-05-24T07:21:35.251080Z,4192.0
2024-05-24T07:21:38.517100Z,5764.0
2024-05-24T07:21:40.771071Z,7859.0
2024-05-24T07:21:43.010255Z,3144.0
2024-05-24T07:21:44.925867Z,0.0
2024-05-24T07:21:46.812223Z,0.0
2024-05-24T07:21:48.841163Z,3144.0
2024-05-24T07:21:50.783837Z,3144.0
2024-05-24T07:21:53.472168Z,7859.0
2024-05-24T07:21:55.826766Z,14672.0
2024-05-24T07:21:58.106469Z,14672.0
2024-05-24T07:22:00.379088Z,14672.0
2024-05-24T07:22:02.703409Z,15196.0
2024-05-24T07:22:05.069347Z,3668.0
2024-05-24T07:22:07.384184Z,5764.0
2024-05-24T07:22:09.741681Z,3668.0
2024-05-24T07:22:12.034634Z,5240.0
2024-05-24T07:22:14.311950Z,4716.0
2024-05-24T07:22:16.626582Z,7336.0
2024-05-24T07:22:19.073355Z,6812.0
2024-05-24T07:22:21.533111Z,7336.0
2024-05-24T07:22:23.965953Z,7336.0
2024-05-24T07:22:26.387963Z,6812.0
2024-05-24T07:22:29.237977Z,6812.0
2024-05-24T07:22:31.495790Z,7859.0
2024-05-24T07:22:33.692990Z,7859.0
2024-05-24T07:22:35.924105Z,6812.0
2024-05-24T07:22:38.067584Z,0.0
2024-05-24T07:22:40.865195Z,10480.0
2024-05-24T07:22:43.051572Z,4192.0
2024-05-24T07:22:45.776189Z,5764.0
2024-05-24T07:22:47.955456Z,3144.0
2024-05-24T07:22:50.962579Z,5764.0
2024-05-24T07:22:54.355409Z,12052.0
2024-05-24T07:22:56.797470Z,9432.0
2024-05-24T07:22:59.101279Z,8384.0
2024-05-24T07:23:01.387572Z,8908.0
2024-05-24T07:23:03.641404Z,7336.0
2024-05-24T07:23:07.784886Z,35632.0
2024-05-24T07:23:09.882735Z,37728.0
2024-05-24T07:23:11.927407Z,37728.0
2024-05-24T07:23:14.003702Z,18864.0
2024-05-24T07:23:16.222062Z,18864.0
2024-05-24T07:23:18.131522Z,0.0
2024-05-24T07:23:20.077623Z,14672.0
2024-05-24T07:23:22.027718Z,15196.0
2024-05-24T07:23:24.069025Z,15196.0
2024-05-24T07:23:26.235055Z,15196.0
2024-05-24T07:23:29.075503Z,18340.0
2024-05-24T07:23:31.268753Z,26724.0
2024-05-24T07:23:33.531735Z,26200.0
2024-05-24T07:23:35.780130Z,22532.0
2024-05-24T07:23:37.959181Z,26200.0
2024-05-24T07:23:40.268661Z,26724.0
2024-05-24T07:23:42.496504Z,22532.0
2024-05-24T07:23:44.783204Z,26200.0
2024-05-24T07:23:46.918444Z,26200.0
2024-05-24T07:23:48.966565Z,22532.0
2024-05-24T07:23:51.330363Z,34060.0
2024-05-24T07:23:53.729321Z,37728.0
2024-05-24T07:23:56.002648Z,37728.0
2024-05-24T07:23:58.297410Z,37204.0
2024-05-24T07:24:00.550804Z,37728.0
2024-05-24T07:24:03.081677Z,18864.0
2024-05-24T07:24:05.301224Z,49256.0
2024-05-24T07:24:07.719357Z,48732.0
2024-05-24T07:24:09.842719Z,0.0
2024-05-24T07:24:12.099550Z,29868.0
2024-05-24T07:24:14.440266Z,18864.0
2024-05-24T07:24:16.749071Z,15196.0
2024-05-24T07:24:19.031559Z,22532.0
2024-05-24T07:24:21.291993Z,26200.0
2024-05-24T07:24:23.526892Z,26724.0
2024-05-24T07:24:25.920106Z,22532.0
2024-05-24T07:24:28.318519Z,26200.0
2024-05-24T07:24:32.032982Z,18864.0
2024-05-24T07:24:34.871800Z,11528.0
2024-05-24T07:24:37.594687Z,0.0
2024-05-24T07:24:40.143803Z,22532.0
2024-05-24T07:24:42.496378Z,26200.0
2024-05-24T07:24:44.817847Z,22532.0
2024-05-24T07:24:47.160337Z,26724.0
2024-05-24T07:24:49.504660Z,26200.0
2024-05-24T07:24:52.075102Z,11004.0
2024-05-24T07:24:54.362192Z,4192.0
2024-05-24T07:24:56.700173Z,18864.0
2024-05-24T07:24:58.819230Z,26200.0
2024-05-24T07:25:00.714185Z,22532.0
2024-05-24T07:25:02.998687Z,34060.0
2024-05-24T07:25:05.784626Z,37204.0
2024-05-24T07:25:08.186889Z,37728.0
2024-05-24T07:25:10.585112Z,37728.0
2024-05-24T07:25:12.934853Z,37728.0
2024-05-24T07:25:16.022270Z,14672.0
2024-05-24T07:25:18.926431Z,0.0
2024-05-24T07:25:21.271963Z,0.0
2024-05-24T07:25:23.547591Z,0.0
2024-05-24T07:25:26.377845Z,0.0
2024-05-24T07:25:29.403825Z,3144.0
2024-05-24T07:25:31.511722Z,0.0
2024-05-24T07:25:33.586064Z,0.0
2024-05-24T07:25:36.498918Z,0.0
2024-05-24T07:25:38.732460Z,0.0
2024-05-24T07:25:41.185506Z,0.0
2024-05-24T07:25:43.999170Z,0.0
2024-05-24T07:25:46.608236Z,0.0
2024-05-24T07:25:49.090097Z,18673.0
2024-05-24T07:25:51.498749Z,37728.0
2024-05-24T07:25:55.439011Z,14672.0
2024-05-24T07:25:57.963665Z,0.0
2024-05-24T07:26:00.883215Z,524.0
2024-05-24T07:26:03.534791Z,0.0
2024-05-24T07:26:06.220360Z,524.0
2024-05-24T07:26:09.508274Z,524.0
2024-05-24T07:26:12.966075Z,524.0
2024-05-24T07:26:15.539752Z,524.0
2024-05-24T07:26:18.632475Z,524.0
2024-05-24T07:26:21.886563Z,524.0
2024-05-24T07:26:25.618902Z,1048.0
2024-05-24T07:26:28.480727Z,1048.0
2024-05-24T07:26:31.127193Z,524.0
2024-05-24T07:26:34.857191Z,0.0
2024-05-24T07:26:37.862546Z,0.0
2024-05-24T07:26:40.086170Z,2096.0
2024-05-24T07:26:42.756398Z,1048.0
2024-05-24T07:26:45.258168Z,0.0
2024-05-24T07:26:47.597543Z,0.0
2024-05-24T07:26:50.355577Z,0.0
2024-05-24T07:26:53.084501Z,0.0
2024-05-24T07:26:55.582705Z,0.0
2024-05-24T07:26:58.106302Z,524.0
2024-05-24T07:27:00.749784Z,524.0
2024-05-24T07:27:03.332970Z,0.0
2024-05-24T07:27:06.614404Z,2096.0
2024-05-24T07:27:09.535694Z,10480.0
2024-05-24T07:27:11.800975Z,11004.0
2024-05-24T07:27:13.987516Z,36251.0
2024-05-24T07:27:16.406061Z,84364.0
2024-05-24T07:27:19.077945Z,76504.0
2024-05-24T07:27:21.794974Z,52924.0
2024-05-24T07:27:24.033702Z,0.0
2024-05-24T07:27:26.338964Z,0.0
2024-05-24T07:27:28.652357Z,26200.0
2024-05-24T07:27:31.002300Z,43492.0
2024-05-24T07:27:33.356009Z,58164.0
2024-05-24T07:27:36.276927Z,55020.0
2024-05-24T07:27:38.805198Z,50304.0
2024-05-24T07:27:41.314746Z,50827.0
2024-05-24T07:27:43.844014Z,39824.0
2024-05-24T07:27:46.227654Z,37728.0
2024-05-24T07:27:48.674434Z,37728.0
2024-05-24T07:27:51.622471Z,52400.0
2024-05-24T07:27:54.157204Z,75456.0
2024-05-24T07:27:57.052121Z,60260.0
2024-05-24T07:27:59.183237Z,0.0
2024-05-24T07:28:01.818599Z,45064.0
2024-05-24T07:28:04.162603Z,75456.0
2024-05-24T07:28:06.409198Z,74932.0
2024-05-24T07:28:08.924119Z,75456.0
2024-05-24T07:28:11.781194Z,75456.0
2024-05-24T07:28:15.504730Z,74932.0
2024-05-24T07:28:17.866960Z,75456.0
2024-05-24T07:28:20.353314Z,75456.0
2024-05-24T07:28:23.922734Z,60260.0
2024-05-24T07:28:26.488851Z,74932.0
2024-05-24T07:28:29.135245Z,75456.0
2024-05-24T07:28:31.575493Z,74932.0
2024-05-24T07:28:34.292543Z,75456.0
2024-05-24T07:28:36.848857Z,7336.0
2024-05-24T07:28:39.153363Z,0.0
2024-05-24T07:28:41.470371Z,0.0
2024-05-24T07:28:43.844915Z,26724.0
2024-05-24T07:28:46.220401Z,37728.0
2024-05-24T07:28:48.638433Z,37204.0
2024-05-24T07:28:51.308349Z,37728.0
2024-05-24T07:28:53.841291Z,37728.0
2024-05-24T07:28:56.330648Z,37728.0
2024-05-24T07:28:58.736168Z,0.0
2024-05-24T07:29:01.265649Z,37728.0
2024-05-24T07:29:03.678433Z,37204.0
2024-05-24T07:29:06.618576Z,37728.0
2024-05-24T07:29:09.309581Z,3668.0
2024-05-24T07:29:11.845248Z,0.0
2024-05-24T07:29:14.027206Z,34060.0
2024-05-24T07:29:16.351037Z,37728.0
2024-05-24T07:29:19.943016Z,37728.0
2024-05-24T07:29:22.399593Z,74932.0
2024-05-24T07:29:25.036659Z,75456.0
2024-05-24T07:29:28.571020Z,17292.0
2024-05-24T07:29:31.413973Z,19912.0
2024-05-24T07:29:34.686088Z,22008.0
2024-05-24T07:29:36.986657Z,26200.0
2024-05-24T07:29:39.966956Z,18864.0
2024-05-24T07:29:42.870787Z,37204.0
2024-05-24T07:29:45.138490Z,60260.0
2024-05-24T07:29:47.538010Z,81744.0
2024-05-24T07:29:49.894670Z,58688.0
2024-05-24T07:29:52.306870Z,58688.0
2024-05-24T07:29:54.875761Z,52400.0
2024-05-24T07:29:57.263079Z,58688.0
2024-05-24T07:29:59.778845Z,43492.0
2024-05-24T07:30:02.803607Z,45588.0
2024-05-24T07:30:05.578897Z,45588.0
2024-05-24T07:30:09.625581Z,23056.0
2024-05-24T07:30:13.473934Z,30916.0
2024-05-24T07:30:15.990394Z,18340.0
2024-05-24T07:30:18.438938Z,39824.0
2024-05-24T07:30:20.919815Z,53972.0
2024-05-24T07:30:24.224192Z,78076.0
2024-05-24T07:30:26.860109Z,92748.0
2024-05-24T07:30:29.563557Z,95892.0
2024-05-24T07:30:32.380238Z,97464.0
2024-05-24T07:30:35.150443Z,97988.0
2024-05-24T07:30:37.871008Z,94844.0
2024-05-24T07:30:41.029360Z,59212.0
2024-05-24T07:30:44.324134Z,42444.0
2024-05-24T07:30:47.049823Z,83840.0
2024-05-24T07:30:51.697766Z,19912.0
2024-05-24T07:30:55.692362Z,20436.0
2024-05-24T07:30:58.250709Z,12052.0
2024-05-24T07:31:00.953266Z,33012.0
2024-05-24T07:31:03.630947Z,56067.0
2024-05-24T07:31:06.248780Z,59212.0
2024-05-24T07:31:09.185347Z,63927.0
2024-05-24T07:31:11.842357Z,81744.0
2024-05-24T07:31:14.649851Z,81744.0
2024-05-24T07:31:17.361578Z,81220.0
2024-05-24T07:31:20.110524Z,524.0
2024-05-24T07:31:23.149989Z,57115.0
2024-05-24T07:31:25.777748Z,33536.0
2024-05-24T07:31:28.339851Z,29344.0
2024-05-24T07:31:30.962573Z,58688.0
2024-05-24T07:31:33.604813Z,55020.0
2024-05-24T07:31:36.076200Z,47684.0
2024-05-24T07:31:38.419771Z,49256.0
2024-05-24T07:31:40.912135Z,59736.0
2024-05-24T07:31:43.275927Z,59212.0
2024-05-24T07:31:45.829172Z,57115.0
2024-05-24T07:31:48.452370Z,60260.0
2024-05-24T07:31:51.067003Z,67072.0
2024-05-24T07:31:53.700247Z,65500.0
2024-05-24T07:31:56.276422Z,67596.0
2024-05-24T07:31:58.826242Z,67072.0
2024-05-24T07:32:01.730714Z,67072.0
2024-05-24T07:32:05.111819Z,63403.0
2024-05-24T07:32:07.769266Z,11004.0
2024-05-24T07:32:10.303602Z,24104.0
2024-05-24T07:32:13.485171Z,32488.0
2024-05-24T07:32:17.213707Z,20960.0
2024-05-24T07:32:19.832151Z,37204.0
2024-05-24T07:32:22.548259Z,62879.0
2024-05-24T07:32:25.172128Z,57640.0
2024-05-24T07:32:27.703751Z,61832.0
2024-05-24T07:32:30.963715Z,60260.0
2024-05-24T07:32:33.543864Z,57640.0
2024-05-24T07:32:36.165170Z,54496.0
2024-05-24T07:32:38.711885Z,54496.0
2024-05-24T07:32:41.281894Z,55020.0
2024-05-24T07:32:43.885400Z,38776.0
2024-05-24T07:32:46.414905Z,60784.0
2024-05-24T07:32:48.862654Z,57640.0
2024-05-24T07:32:51.304712Z,59736.0
2024-05-24T07:32:53.831969Z,55020.0
2024-05-24T07:32:57.218833Z,33536.0
2024-05-24T07:33:00.159180Z,33012.0
2024-05-24T07:33:02.943711Z,29868.0
2024-05-24T07:33:05.687626Z,20960.0
2024-05-24T07:33:08.427083Z,20960.0
2024-05-24T07:33:11.244881Z,20960.0
2024-05-24T07:33:13.943839Z,20960.0
2024-05-24T07:33:16.714682Z,20960.0
2024-05-24T07:33:19.400923Z,20960.0
2024-05-24T07:33:22.127944Z,20960.0
2024-05-24T07:33:24.845858Z,20960.0
2024-05-24T07:33:27.490406Z,20960.0
2024-05-24T07:33:30.257147Z,20960.0
2024-05-24T07:33:33.011094Z,20960.0
2024-05-24T07:33:35.722093Z,524.0
2024-05-24T07:33:39.011623Z,9956.0
2024-05-24T07:33:41.793653Z,24628.0
2024-05-24T07:33:44.513816Z,12576.0
2024-05-24T07:33:47.118811Z,11528.0
2024-05-24T07:33:49.767591Z,17292.0
2024-05-24T07:33:52.509672Z,19388.0
2024-05-24T07:33:55.116446Z,23056.0
2024-05-24T07:33:57.923364Z,21484.0
2024-05-24T07:34:00.728730Z,23056.0
2024-05-24T07:34:03.265816Z,27248.0
2024-05-24T07:34:05.958904Z,29344.0
2024-05-24T07:34:08.449497Z,29344.0
2024-05-24T07:34:11.269329Z,20960.0
2024-05-24T07:34:13.918162Z,20960.0
2024-05-24T07:34:16.484484Z,20960.0
2024-05-24T07:34:19.257682Z,20960.0
2024-05-24T07:34:21.941368Z,20960.0
2024-05-24T07:34:24.480521Z,13100.0
2024-05-24T07:34:26.864198Z,28295.0
2024-05-24T07:34:29.247213Z,20436.0
2024-05-24T07:34:33.154742Z,20960.0
2024-05-24T07:34:36.106229Z,20960.0
2024-05-24T07:34:39.153060Z,20960.0
2024-05-24T07:34:41.548920Z,20960.0
2024-05-24T07:34:44.450932Z,20960.0
2024-05-24T07:34:46.966122Z,20960.0
2024-05-24T07:34:49.499478Z,20960.0
2024-05-24T07:34:52.237377Z,20960.0
2024-05-24T07:34:54.875616Z,20960.0
2024-05-24T07:34:57.511467Z,20960.0
2024-05-24T07:35:00.227417Z,20960.0
2024-05-24T07:35:02.767853Z,20436.0
2024-05-24T07:35:05.292211Z,20960.0
2024-05-24T07:35:07.771062Z,20960.0
2024-05-24T07:35:10.196504Z,20960.0
2024-05-24T07:35:12.742588Z,20960.0
2024-05-24T07:35:15.165960Z,20960.0
2024-05-24T07:35:18.277386Z,20960.0
2024-05-24T07:35:20.893776Z,20960.0
2024-05-24T07:35:23.272112Z,20960.0
2024-05-24T07:35:27.219963Z,20960.0
2024-05-24T07:35:29.932380Z,20960.0
2024-05-24T07:35:32.706477Z,20960.0
2024-05-24T07:35:35.425020Z,20960.0
2024-05-24T07:35:38.154265Z,20960.0
2024-05-24T07:35:40.951478Z,20960.0
2024-05-24T07:35:44.226642Z,20960.0
2024-05-24T07:35:47.051418Z,20436.0
2024-05-24T07:35:49.779584Z,20436.0
2024-05-24T07:35:52.488913Z,524.0
2024-05-24T07:35:55.998187Z,11004.0
2024-05-24T07:35:58.489271Z,30392.0
2024-05-24T07:36:01.156080Z,20960.0
2024-05-24T07:36:03.634607Z,20960.0
2024-05-24T07:36:06.190599Z,20960.0
2024-05-24T07:36:08.621687Z,20960.0
2024-05-24T07:36:10.972184Z,20960.0
2024-05-24T07:36:14.057625Z,17816.0
2024-05-24T07:36:16.537150Z,15719.0
2024-05-24T07:36:18.969687Z,14147.0
2024-05-24T07:36:22.704210Z,16768.0
2024-05-24T07:36:25.250269Z,16768.0
2024-05-24T07:36:27.750600Z,20436.0
2024-05-24T07:36:30.241280Z,20436.0
2024-05-24T07:36:32.708657Z,23580.0
2024-05-24T07:36:35.889450Z,26200.0
2024-05-24T07:36:38.125837Z,30392.0
2024-05-24T07:36:40.403835Z,26724.0
2024-05-24T07:36:42.805722Z,22008.0
2024-05-24T07:36:45.226996Z,20436.0
2024-05-24T07:36:48.405990Z,22008.0
2024-05-24T07:36:50.815448Z,20960.0
2024-05-24T07:36:53.168911Z,20960.0
2024-05-24T07:36:55.561233Z,20960.0
2024-05-24T07:36:57.944533Z,20960.0
2024-05-24T07:37:01.012344Z,11004.0
2024-05-24T07:37:01.028047Z,0.0
2024-05-24T07:37:04.777229Z,524.0
2024-05-24T07:37:07.069190Z,1048.0
2024-05-24T07:37:09.277674Z,1048.0
2024-05-24T07:37:11.498139Z,524.0
2024-05-24T07:37:16.085143Z,1048.0
2024-05-24T07:37:18.678922Z,524.0
2024-05-24T07:37:21.404727Z,1572.0
2024-05-24T07:37:24.114528Z,1048.0
2024-05-24T07:37:26.598248Z,524.0
2024-05-24T07:37:30.533888Z,2096.0
2024-05-24T07:37:33.703530Z,2620.0
2024-05-24T07:37:36.098584Z,2096.0
2024-05-24T07:37:38.429776Z,2620.0
2024-05-24T07:37:40.723028Z,2620.0
2024-05-24T07:37:43.948693Z,1572.0
2024-05-24T07:37:46.246052Z,1572.0
2024-05-24T07:37:48.691898Z,1572.0
2024-05-24T07:37:51.206459Z,1572.0
2024-05-24T07:37:53.556596Z,1572.0
2024-05-24T07:37:56.825236Z,1572.0
2024-05-24T07:37:59.242813Z,1572.0
2024-05-24T07:38:01.807375Z,1048.0
2024-05-24T07:38:04.251697Z,1048.0
2024-05-24T07:38:06.683581Z,0.0
2024-05-24T07:38:09.206645Z,1572.0
2024-05-24T07:38:11.759400Z,1572.0
2024-05-24T07:38:14.336520Z,1572.0
2024-05-24T07:38:17.442084Z,1572.0
2024-05-24T07:38:20.728347Z,1572.0
2024-05-24T07:38:23.921921Z,2096.0
2024-05-24T07:38:26.205145Z,1572.0
2024-05-24T07:38:29.362862Z,1572.0
2024-05-24T07:38:31.750491Z,1572.0
2024-05-24T07:38:34.200188Z,1572.0
